prefecture,municipality,url,system_type,kaigiroku_tenant
福井県,敦賀市議会,https://www.city.tsuruga.fukui.dbsr.jp/index.php/,dbsr,
福井県,小浜市議会,https://ssp.kaigiroku.net/tenant/obama/SpMinuteSearch.html,kaigiroku_ssp,obama
福井県,大野市議会,https://ssp.kaigiroku.net/tenant/ono/SpMinuteSearch.html,kaigiroku_ssp,ono
福井県,勝山市議会,http://www.kensakusystem.jp/katsuyama-gikai/index.html,kensakusystem,
福井県,鯖江市議会,http://sabaecity.gijiroku.com/voices/index.html,gijiroku_com,
福井県,越前市議会,https://ssp.kaigiroku.net/tenant/echizen/MinuteSearch.html,kaigiroku_ssp,echizen
福井県,坂井市議会,http://www.city.sakai.fukui.dbsr.jp/index.php/,dbsr,
福井県,おおい町議会,https://ssp.kaigiroku.net/tenant/ohi/SpMinuteSearch.html,kaigiroku_ssp,ohi
山梨県,山梨県議会,https://kaigiroku.pref.yamanashi.jp/index.php/,other,
山梨県,甲府市議会,https://www.city.kofu.yamanashi.dbsr.jp/index.php/,dbsr,
山梨県,富士吉田市議会,https://ssp.kaigiroku.net/tenant/fujiyoshida/SpMinuteSearch.html,kaigiroku_ssp,fujiyoshida
山梨県,都留市議会,https://ssp.kaigiroku.net/tenant/tsuru/SpMinuteSearch.html,kaigiroku_ssp,tsuru
山梨県,山梨市議会,https://ssp.kaigiroku.net/tenant/yamanashi/SpMinuteSearch.html,kaigiroku_ssp,yamanashi
山梨県,大月市議会,https://ssp.kaigiroku.net/tenant/otsuki/MinuteSearch.html,kaigiroku_ssp,otsuki
山梨県,大月市議会,https://ssp.kaigiroku.net/tenant/otsuki/SpMinuteSearch.html,kaigiroku_ssp,otsuki
山梨県,韮崎市議会,https://ssp.kaigiroku.net/tenant/nirasaki/SpMinuteSearch.html,kaigiroku_ssp,nirasaki
山梨県,南アルプス市議会,http://www.kensakusystem.jp/minami-alps/index.html,kensakusystem,
山梨県,北杜市議会,https://ssp.kaigiroku.net/tenant/cityhokuto/SpMinuteSearch.html,kaigiroku_ssp,cityhokuto
山梨県,甲斐市議会,https://ssp.kaigiroku.net/tenant/kai/SpMinuteSearch.html,kaigiroku_ssp,kai
山梨県,上野原市議会,https://ssp.kaigiroku.net/tenant/uenohara/SpMinuteSearch.html,kaigiroku_ssp,uenohara
山梨県,甲州市議会,https://ssp.kaigiroku.net/tenant/koshu/SpMinuteSearch.html,kaigiroku_ssp,koshu
山梨県,中央市議会,https://ssp.kaigiroku.net/tenant/chuo/SpMinuteSearch.html,kaigiroku_ssp,chuo
山梨県,昭和町議会,https://ssp.kaigiroku.net/tenant/showa/MinuteSearch.html,kaigiroku_ssp,showa
山梨県,富士河口湖町議会,https://ssp.kaigiroku.net/tenant/fujikawaguchiko/SpMinuteSearch.html,kaigiroku_ssp,fujikawaguchiko
長野県,長野県議会,https://nagano.gijiroku.com/voices/g07v_search.asp?Sflg=2,gijiroku_com,
長野県,長野県議会,https://nagano.gijiroku.com/voices2/,gijiroku_com,
長野県,長野市議会,https://ssp.kaigiroku.net/tenant/nagano/SpMinuteSearch.html,kaigiroku_ssp,nagano
長野県,松本市議会,https://ssp.kaigiroku.net/tenant/matsumoto/SpMinuteSearch.html,kaigiroku_ssp,matsumoto
長野県,上田市議会,https://ssp.kaigiroku.net/tenant/ueda/SpMinuteSearch.html,kaigiroku_ssp,ueda
長野県,岡谷市議会,https://ssp.kaigiroku.net/tenant/okaya/SpMinuteSearch.html,kaigiroku_ssp,okaya
長野県,飯田市議会,https://ssp.kaigiroku.net/tenant/iida/SpMinuteSearch.html,kaigiroku_ssp,iida
長野県,諏訪市議会,http://www08.gijiroku.com/voices/index.html,gijiroku_com,
長野県,須坂市議会,https://ssp.kaigiroku.net/tenant/suzaka/SpMinuteSearch.html,kaigiroku_ssp,suzaka
長野県,須坂市議会,https://www.city.suzaka.nagano.jp/contents/gikai_search/,other,
長野県,小諸市議会,https://ssp.kaigiroku.net/tenant/komoro/SpMinuteSearch.html,kaigiroku_ssp,komoro
長野県,伊那市議会,https://ssp.kaigiroku.net/tenant/ina/SpMinuteSearch.html,kaigiroku_ssp,ina
長野県,駒ヶ根市議会,https://ssp.kaigiroku.net/tenant/komagane/SpMinuteSearch.html,kaigiroku_ssp,komagane
長野県,中野市議会,https://ssp.kaigiroku.net/tenant/nakano/SpMinuteSearch.html,kaigiroku_ssp,nakano
長野県,大町市議会,https://ssp.kaigiroku.net/tenant/omachi/SpMinuteSearch.html,kaigiroku_ssp,omachi
長野県,飯山市議会,https://ssp.kaigiroku.net/tenant/iiyama/SpMinuteSearch.html,kaigiroku_ssp,iiyama
長野県,茅野市議会,https://ssp.kaigiroku.net/tenant/chino/SpMinuteSearch.html,kaigiroku_ssp,chino
長野県,塩尻市議会,https://ssp.kaigiroku.net/tenant/shiojiri/SpMinuteSearch.html,kaigiroku_ssp,shiojiri
長野県,佐久市議会,https://ssp.kaigiroku.net/tenant/saku/SpMinuteSearch.html,kaigiroku_ssp,saku
長野県,千曲市議会,https://ssp.kaigiroku.net/tenant/chikuma/SpMinuteSearch.html,kaigiroku_ssp,chikuma
長野県,東御市議会,https://ssp.kaigiroku.net/tenant/tomi/SpMinuteSearch.html,kaigiroku_ssp,tomi
長野県,安曇野市議会,https://ssp.kaigiroku.net/tenant/azumino/SpMinuteSearch.html,kaigiroku_ssp,azumino
長野県,佐久穂町議会,https://ssp.kaigiroku.net/tenant/sakuho/SpMinuteSearch.html,kaigiroku_ssp,sakuho
長野県,軽井沢町議会,https://ssp.kaigiroku.net/tenant/karuizawa/SpMinuteSearch.html,kaigiroku_ssp,karuizawa
長野県,下諏訪町議会,http://shimosuwa.gijiroku.com/voices/index.html,gijiroku_com,
長野県,富士見町議会,http://fujimi.gijiroku.com/voices/index.html,gijiroku_com,
長野県,原村議会,http://haramuragikai.gijiroku.com/voices/index.html,gijiroku_com,
長野県,箕輪町議会,https://ssp.kaigiroku.net/tenant/minowa/SpMinuteSearch.html,kaigiroku_ssp,minowa
長野県,松川村議会,http://matsukawa.gijiroku.com/voices/index.html,gijiroku_com,
岐阜県,岐阜県議会,https://ssp.kaigiroku.net/tenant/prefgifu/SpMinuteSearch.html,kaigiroku_ssp,prefgifu
岐阜県,岐阜市議会,http://www.city.gifu.gifu.dbsr.jp/index.php/,dbsr,
岐阜県,大垣市議会,http://www.db-search.com/ogaki-c/index.php/,dbsr,
岐阜県,高山市議会,https://ssp.kaigiroku.net/tenant/takayama/SpMinuteSearch.html,kaigiroku_ssp,takayama
岐阜県,多治見市議会,https://ssp.kaigiroku.net/tenant/tajimi/SpMinuteSearch.html,kaigiroku_ssp,tajimi
岐阜県,関市議会,https://ssp.kaigiroku.net/tenant/seki/SpMinuteSearch.html,kaigiroku_ssp,seki
岐阜県,中津川市議会,https://ssp.kaigiroku.net/tenant/nakatsugawa/MinuteSearch.html,kaigiroku_ssp,nakatsugawa
岐阜県,中津川市議会,https://ssp.kaigiroku.net/tenant/nakatsugawa/SpMinuteSearch.html,kaigiroku_ssp,nakatsugawa
岐阜県,瑞浪市議会,http://www.kensakusystem.jp/mizunami/index.html,kensakusystem,
岐阜県,羽島市議会,https://ssp.kaigiroku.net/tenant/hashima/SpMinuteSearch.html,kaigiroku_ssp,hashima
岐阜県,恵那市議会,http://www.kensakusystem.jp/ena/index.html,kensakusystem,
岐阜県,美濃加茂市議会,https://ssp.kaigiroku.net/tenant/minokamo/SpMinuteSearch.html,kaigiroku_ssp,minokamo
岐阜県,土岐市議会,https://ssp.kaigiroku.net/tenant/toki/MinuteSearch.html,kaigiroku_ssp,toki
岐阜県,各務原市議会,http://kakamigahara.gijiroku.com/voices/index.html,gijiroku_com,
岐阜県,可児市議会,http://www.city.kani.gifu.dbsr.jp/index.php/,dbsr,
静岡県,静岡県議会,http://www2.pref.shizuoka.jp/all/ggiji.nsf/WebSearch,other,
静岡県,静岡県議会,http://www2.pref.shizuoka.jp/all/COMGIJI.nsf/WebSearch,other,
静岡県,静岡市議会,https://www.city.shizuoka.shizuoka.dbsr.jp/index.php/,dbsr,
静岡県,浜松市議会,https://ssp.kaigiroku.net/tenant/hamamatsu/SpMinuteSearch.html,kaigiroku_ssp,hamamatsu
静岡県,沼津市議会,http://ami-search.amivoice.com/numazu/usr/,other,
静岡県,熱海市議会,https://ssp.kaigiroku.net/tenant/atami/MinuteSearch.html,kaigiroku_ssp,atami
静岡県,熱海市議会,https://ssp.kaigiroku.net/tenant/atami/SpMinuteSearch.html,kaigiroku_ssp,atami
静岡県,三島市議会,https://ssp.kaigiroku.net/tenant/mishima/SpMinuteSearch.html,kaigiroku_ssp,mishima
静岡県,富士宮市議会,https://ssp.kaigiroku.net/tenant/fujinomiya/SpMinuteSearch.html,kaigiroku_ssp,fujinomiya
静岡県,伊東市議会,http://itoshigikai.gijiroku.com/voices/index.html,gijiroku_com,
静岡県,島田市議会,http://shimada.gijiroku.com/voices/g07v_search.asp?Sflg=2,gijiroku_com,
静岡県,島田市議会,http://shimada.gijiroku.com/voices2/,gijiroku_com,
静岡県,富士市議会,http://fuji.gijiroku.com/voices/g07v_search.asp,gijiroku_com,
静岡県,富士市議会,http://fuji.gijiroku.com/voices2/,gijiroku_com,
静岡県,磐田市議会,https://ssp.kaigiroku.net/tenant/iwata/SpMinuteSearch.html,kaigiroku_ssp,iwata
静岡県,焼津市議会,http://www.city.yaizu.shizuoka.dbsr.jp/index.php/,dbsr,
静岡県,掛川市議会,http://kakegawa.gijiroku.com/voices/index.html,gijiroku_com,
静岡県,掛川市議会,http://kakegawaold.gijiroku.com/voices/index.html,gijiroku_com,
静岡県,藤枝市議会,http://fujieda.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
静岡県,藤枝市議会,http://fujieda.gijiroku.com/voices2/,gijiroku_com,
静岡県,御殿場市議会,http://www.kensakusystem.jp/gotemba/index.html,kensakusystem,
静岡県,袋井市議会,http://www.city.fukuroi.shizuoka.dbsr.jp/index.php/,dbsr,
静岡県,裾野市議会,https://ssp.kaigiroku.net/tenant/susono/MinuteSearch.html,kaigiroku_ssp,susono
静岡県,裾野市議会,https://ssp.kaigiroku.net/tenant/susono/SpMinuteSearch.html,kaigiroku_ssp,susono
静岡県,御前崎市議会,https://ssp.kaigiroku.net/tenant/omaezaki/MinuteSearch.html,kaigiroku_ssp,omaezaki
静岡県,御前崎市議会,https://ssp.kaigiroku.net/tenant/omaezaki/SpMinuteSearch.html,kaigiroku_ssp,omaezaki
静岡県,菊川市議会,https://ssp.kaigiroku.net/tenant/kikugawa/MinuteSearch.html,kaigiroku_ssp,kikugawa
静岡県,伊豆の国市議会,https://ssp.kaigiroku.net/tenant/izunokuni/SpMinuteSearch.html,kaigiroku_ssp,izunokuni
静岡県,牧之原市議会,http://www.kensakusystem.jp/makinohara/index.html,kensakusystem,
静岡県,函南町議会,https://ssp.kaigiroku.net/tenant/kannami/SpMinuteSearch.html,kaigiroku_ssp,kannami
静岡県,清水町議会,http://www.town.shimizu.shizuoka.dbsr.jp/index.php/,dbsr,
静岡県,長泉町議会,http://www.town.nagaizumi.shizuoka.dbsr.jp/index.php/,dbsr,
愛知県,愛知県議会,https://www.pref.aichi.dbsr.jp/index.php/,dbsr,
愛知県,名古屋市議会,https://ssp.kaigiroku.net/tenant/nagoya/SpMinuteSearch.html,kaigiroku_ssp,nagoya
愛知県,豊橋市議会,https://ssp.kaigiroku.net/tenant/toyohashi/SpMinuteSearch.html,kaigiroku_ssp,toyohashi
愛知県,岡崎市議会,https://ssp.kaigiroku.net/tenant/okazaki/SpMinuteSearch.html,kaigiroku_ssp,okazaki
愛知県,一宮市議会,https://ssp.kaigiroku.net/tenant/ichinomiya/SpMinuteSearch.html,kaigiroku_ssp,ichinomiya
愛知県,瀬戸市議会,https://ssp.kaigiroku.net/tenant/seto/SpMinuteSearch.html,kaigiroku_ssp,seto
愛知県,半田市議会,https://ssp.kaigiroku.net/tenant/handa/SpMinuteSearch.html,kaigiroku_ssp,handa
愛知県,春日井市議会,https://ssp.kaigiroku.net/tenant/kasugai/SpMinuteSearch.html,kaigiroku_ssp,kasugai
愛知県,豊川市議会,https://ssp.kaigiroku.net/tenant/toyokawa/SpMinuteSearch.html,kaigiroku_ssp,toyokawa
愛知県,津島市議会,http://www.db-search.com/tsushima-c/index.php/,dbsr,
愛知県,碧南市議会,http://www.city.hekinan.aichi.dbsr.jp/index.php/,dbsr,
愛知県,刈谷市議会,https://ssp.kaigiroku.net/tenant/kariya/SpMinuteSearch.html,kaigiroku_ssp,kariya
愛知県,豊田市議会,http://www.kensakusystem.jp/toyota-c/index.html,kensakusystem,
愛知県,安城市議会,https://ssp.kaigiroku.net/tenant/anjo/SpMinuteSearch.html,kaigiroku_ssp,anjo
愛知県,西尾市議会,http://www.city.nishio.aichi.dbsr.jp/index.php/,dbsr,
愛知県,蒲郡市議会,https://ssp.kaigiroku.net/tenant/gamagori/SpMinuteSearch.html,kaigiroku_ssp,gamagori
愛知県,犬山市議会,http://www.kensakusystem.jp/inuyama/index.html,kensakusystem,
愛知県,常滑市議会,https://ssp.kaigiroku.net/tenant/tokoname/SpMinuteSearch.html,kaigiroku_ssp,tokoname
愛知県,江南市議会,https://ssp.kaigiroku.net/tenant/kounan/SpMinuteSearch.html,kaigiroku_ssp,kounan
愛知県,小牧市議会,http://komaki.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
愛知県,小牧市議会,http://komaki.gijiroku.com/voices2/,gijiroku_com,
愛知県,稲沢市議会,http://inazawa.gijiroku.com/voices/index.html,gijiroku_com,
愛知県,新城市議会,http://www.db-search.com/shinshiro-c/index.php/,dbsr,
愛知県,東海市議会,http://www.kensakusystem.jp/tokai/index.html,kensakusystem,
愛知県,大府市議会,http://obu.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
愛知県,大府市議会,http://obu.gijiroku.com/voices2/,gijiroku_com,
愛知県,知多市議会,https://ssp.kaigiroku.net/tenant/chita/SpMinuteSearch.html,kaigiroku_ssp,chita
愛知県,知立市議会,http://www.kensakusystem.jp/chiryu/index.html,kensakusystem,
愛知県,尾張旭市議会,https://ssp.kaigiroku.net/tenant/owariasahi/SpMinuteSearch.html,kaigiroku_ssp,owariasahi
愛知県,岩倉市議会,http://www.kensakusystem.jp/iwakura/index.html,kensakusystem,
愛知県,豊明市議会,http://www.db-search.com/toyoake-c/index.php/,dbsr,
愛知県,日進市議会,https://ssp.kaigiroku.net/tenant/nisshin/MinuteSearch.html,kaigiroku_ssp,nisshin
愛知県,日進市議会,https://ssp.kaigiroku.net/tenant/nisshin/SpMinuteSearch.html,kaigiroku_ssp,nisshin
愛知県,田原市議会,https://ssp.kaigiroku.net/tenant/tahara/SpMinuteSearch.html,kaigiroku_ssp,tahara
愛知県,北名古屋市議会,https://ssp.kaigiroku.net/tenant/kitanagoya/SpMinuteSearch.html,kaigiroku_ssp,kitanagoya
愛知県,みよし市議会,http://www.kensakusystem.jp/miyoshi-c/index.html,kensakusystem,
愛知県,あま市議会,http://www.db-search.com/ama-c/index.php/,dbsr,
愛知県,長久手市議会,http://www.kensakusystem.jp/nagakute/index.html,kensakusystem,
愛知県,東郷町議会,http://www.town.togo.aichi.dbsr.jp/index.php/,dbsr,
愛知県,豊山町議会,https://ssp.kaigiroku.net/tenant/toyoyama/MinuteSearch.html,kaigiroku_ssp,toyoyama
愛知県,豊山町議会,https://ssp.kaigiroku.net/tenant/toyoyama/SpMinuteSearch.html,kaigiroku_ssp,toyoyama
愛知県,大口町議会,https://ssp.kaigiroku.net/tenant/oguchi/SpMinuteSearch.html,kaigiroku_ssp,oguchi
愛知県,扶桑町議会,http://www.kensakusystem.jp/fuso/index.html,kensakusystem,
愛知県,飛島村議会,https://ssp.kaigiroku.net/tenant/tobishima2/SpMinuteSearch.html,kaigiroku_ssp,tobishima2
愛知県,阿久比町議会,https://ssp.kaigiroku.net/tenant/agui/MinuteSearch.html,kaigiroku_ssp,agui
愛知県,阿久比町議会,https://ssp.kaigiroku.net/tenant/agui/SpMinuteSearch.html,kaigiroku_ssp,agui
愛知県,東浦町議会,https://ssp.kaigiroku.net/tenant/higashiura/SpMinuteSearch.html,kaigiroku_ssp,higashiura
愛知県,南知多町議会,https://www.town.minamichita.lg.jp/gyosei/gikai/1001930/1003048.html,other,
愛知県,武豊町議会,https://ssp.kaigiroku.net/tenant/taketoyo/SpMinuteSearch.html,kaigiroku_ssp,taketoyo
三重県,三重県議会,https://ssp.kaigiroku.net/tenant/prefmie/SpMinuteSearch.html,kaigiroku_ssp,prefmie
三重県,津市議会,https://ssp.kaigiroku.net/tenant/tsu/SpMinuteSearch.html,kaigiroku_ssp,tsu
三重県,四日市市議会,http://www.city.yokkaichi.mie.dbsr.jp/index.php/,dbsr,
三重県,伊勢市議会,https://ssp.kaigiroku.net/tenant/ise/SpMinuteSearch.html,kaigiroku_ssp,ise
三重県,松阪市議会,https://ssp.kaigiroku.net/tenant/matsusaka/SpMinuteSearch.html,kaigiroku_ssp,matsusaka
三重県,桑名市議会,http://www.city.kuwana.mie.dbsr.jp/index.php/,dbsr,
三重県,鈴鹿市議会,http://www.kensakusystem.jp/suzuka/index.html,kensakusystem,
三重県,名張市議会,https://ssp.kaigiroku.net/tenant/nabari/MinuteSearch.html,kaigiroku_ssp,nabari
三重県,亀山市議会,http://www.kensakusystem.jp/kameyama-s/index.html,kensakusystem,
三重県,亀山市議会,http://www.kensakusystem.jp/kameyama-c/sapphire.html,kensakusystem,
三重県,鳥羽市議会,https://ssp.kaigiroku.net/tenant/toba/SpMinuteSearch.html,kaigiroku_ssp,toba
三重県,いなべ市議会,http://www.kensakusystem.jp/inabe-s/index.html,kensakusystem,
三重県,志摩市議会,http://www.kensakusystem.jp/shima/index.html,kensakusystem,
三重県,伊賀市議会,https://www.kensakusystem.jp/iga-s/index.html,kensakusystem,
三重県,東員町議会,http://www.kensakusystem.jp/toin/index.html,kensakusystem,
三重県,菰野町議会,http://www.kensakusystem.jp/komono/index.html,kensakusystem,
三重県,朝日町議会,http://www.kensakusystem.jp/asahi/index.html,kensakusystem,
三重県,川越町議会,http://www.kensakusystem.jp/kawagoe/index.html,kensakusystem,
三重県,大台町議会,https://ssp.kaigiroku.net/tenant/odai/SpMinuteSearch.html,kaigiroku_ssp,odai
滋賀県,滋賀県議会,https://www.shigaken-gikai.jp/voices/g08v_search.asp,other,
滋賀県,滋賀県議会,https://www.shigaken-gikai.jp/voices2/,other,
滋賀県,大津市議会,http://otsu.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
滋賀県,大津市議会,http://otsu.gijiroku.com/voices2/,gijiroku_com,
滋賀県,彦根市議会,https://www.city.hikone.shiga.dbsr.jp/index.php/,dbsr,
滋賀県,長浜市議会,https://ssp.kaigiroku.net/tenant/nagahama/MinuteSearch.html,kaigiroku_ssp,nagahama
滋賀県,近江八幡市議会,https://ssp.kaigiroku.net/tenant/omihachiman/MinuteSearch.html,kaigiroku_ssp,omihachiman
滋賀県,草津市議会,http://kusatsu.gijiroku.com/kusatsu/g08v_search.asp,gijiroku_com,
滋賀県,守山市議会,http://www.kensakusystem.jp/moriyama/index.html,kensakusystem,
滋賀県,栗東市議会,http://www.kensakusystem.jp/ritto/index.html,kensakusystem,
滋賀県,甲賀市議会,https://ssp.kaigiroku.net/tenant/koka/MinuteSearch.html,kaigiroku_ssp,koka
滋賀県,湖南市議会,https://ssp.kaigiroku.net/tenant/konan/MinuteSearch.html,kaigiroku_ssp,konan
滋賀県,高島市議会,https://ssp.kaigiroku.net/tenant/takashima/SpMinuteSearch.html,kaigiroku_ssp,takashima
滋賀県,東近江市議会,http://www.kensakusystem.jp/higashiomi/index.html,kensakusystem,
滋賀県,米原市議会,http://www.kensakusystem.jp/maibara/index.html,kensakusystem,
京都府,京都府議会,http://www.pref.kyoto.dbsr.jp/index.php/,dbsr,
京都府,京都市議会,https://ssp.kaigiroku.net/tenant/kyoto/MinuteSearch.html,kaigiroku_ssp,kyoto
京都府,福知山市議会,http://www.kensakusystem.jp/fukuchiyama/index.html,kensakusystem,
京都府,舞鶴市議会,https://ssp.kaigiroku.net/tenant/maizuru/SpMinuteSearch.html,kaigiroku_ssp,maizuru
京都府,綾部市議会,http://www.kensakusystem.jp/ayabe/index.html,kensakusystem,
京都府,宇治市議会,https://ssp.kaigiroku.net/tenant/uji/MinuteSearch.html,kaigiroku_ssp,uji
京都府,宇治市議会,https://ssp.kaigiroku.net/tenant/uji/SpMinuteSearch.html,kaigiroku_ssp,uji
京都府,宮津市議会,http://www.kensakusystem.jp/miyazu/index.html,kensakusystem,
京都府,亀岡市議会,https://ssp.kaigiroku.net/tenant/kameoka/SpMinuteSearch.html,kaigiroku_ssp,kameoka
京都府,城陽市議会,http://www.kensakusystem.jp/joyo/index.html,kensakusystem,
京都府,向日市議会,http://www.kensakusystem.jp/muko/index.html,kensakusystem,
京都府,長岡京市議会,http://www.kensakusystem.jp/nagaokakyo/index.html,kensakusystem,
京都府,八幡市議会,http://www4.city.yawata.kyoto.jp/voices/g08v_search.asp,other,
京都府,八幡市議会,http://www4.city.yawata.kyoto.jp/voices2/,other,
京都府,京田辺市議会,https://ssp.kaigiroku.net/tenant/kyotanabe/SpMinuteSearch.html,kaigiroku_ssp,kyotanabe
京都府,京丹後市議会,http://www.kensakusystem.jp/kyotango/index.html,kensakusystem,
京都府,木津川市議会,http://www.db-search.com/kizugawa-c/index.php/,dbsr,
京都府,大山崎町議会,http://www.kensakusystem.jp/oyamazaki/index.html,kensakusystem,
京都府,久御山町議会,http://www.kensakusystem.jp/kumiyama/index.html,kensakusystem,
京都府,宇治田原町議会,https://ssp.kaigiroku.net/tenant/ujitawara/SpMinuteSearch.html,kaigiroku_ssp,ujitawara
京都府,精華町議会,https://www.kensakusystem.jp/seika/index.html,kensakusystem,
京都府,南山城村議会,http://www.kensakusystem.jp/minamiyamashiro/index.html,kensakusystem,
京都府,与謝野町議会,https://ssp.kaigiroku.net/tenant/yosano/MinuteSearch.html,kaigiroku_ssp,yosano
大阪府,大阪府議会,https://ssp.kaigiroku.net/tenant/prefosaka/SpMinuteSearch.html,kaigiroku_ssp,prefosaka
大阪府,大阪市議会,https://ssp.kaigiroku.net/tenant/cityosaka/SpMinuteSearch.html,kaigiroku_ssp,cityosaka
大阪府,堺市議会,http://www12.gijiroku.com/sakai/g08v_search.asp,gijiroku_com,
大阪府,堺市議会,http://www12.gijiroku.com/voices2/,gijiroku_com,
大阪府,岸和田市議会,http://www.db-search.com/kishiwada-c/index.php/,dbsr,
大阪府,豊中市議会,http://www.kensakusystem.jp/toyonaka/index.html,kensakusystem,
大阪府,池田市議会,https://ssp.kaigiroku.net/tenant/ikeda/SpMinuteSearch.html,kaigiroku_ssp,ikeda
大阪府,吹田市議会,https://ssp.kaigiroku.net/tenant/suita/SpMinuteSearch.html,kaigiroku_ssp,suita
大阪府,泉大津市議会,https://ssp.kaigiroku.net/tenant/izumiotsu/SpMinuteSearch.html,kaigiroku_ssp,izumiotsu
大阪府,高槻市議会,http://www.kensakusystem.jp/takatsuki/index.html,kensakusystem,
大阪府,貝塚市議会,https://ssp.kaigiroku.net/tenant/kaizuka/SpMinuteSearch.html,kaigiroku_ssp,kaizuka
大阪府,守口市議会,http://www.kensakusystem.jp/moriguchi/index.html,kensakusystem,
大阪府,枚方市議会,https://www.city.hirakata.osaka.dbsr.jp/index.php/,dbsr,
大阪府,茨木市議会,https://www.kensakusystem.jp/ibaraki-s/index.html,kensakusystem,
大阪府,八尾市議会,http://yao.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
大阪府,泉佐野市議会,https://ssp.kaigiroku.net/tenant/izumisano/MinuteSearch.html,kaigiroku_ssp,izumisano
大阪府,富田林市議会,https://ssp.kaigiroku.net/tenant/tondabayashi/SpMinuteSearch.html,kaigiroku_ssp,tondabayashi
大阪府,寝屋川市議会,http://www.kensakusystem.jp/neyagawa/index.html,kensakusystem,
大阪府,河内長野市議会,https://ssp.kaigiroku.net/tenant/kawachinagano/SpMinuteSearch.html,kaigiroku_ssp,kawachinagano
大阪府,松原市議会,https://ssp.kaigiroku.net/tenant/matsubara/SpMinuteSearch.html,kaigiroku_ssp,matsubara
大阪府,大東市議会,http://daito.gijiroku.com/gikai/g08v_search.asp,gijiroku_com,
大阪府,大東市議会,http://daito.gijiroku.com/gikai/voices2/,gijiroku_com,
大阪府,和泉市議会,https://ssp.kaigiroku.net/tenant/izumi/SpMinuteSearch.html,kaigiroku_ssp,izumi
大阪府,箕面市議会,https://ssp.kaigiroku.net/tenant/minoh/SpMinuteSearch.html,kaigiroku_ssp,minoh
大阪府,柏原市議会,https://ssp.kaigiroku.net/tenant/kashiwara/SpMinuteSearch.html,kaigiroku_ssp,kashiwara
大阪府,羽曳野市議会,http://kaigiroku.city.habikino.lg.jp/voices/g08v_search.asp,other,
大阪府,羽曳野市議会,http://kaigiroku.city.habikino.lg.jp/voices2/,other,
大阪府,門真市議会,http://www03.gijiroku.com/kadoma/,gijiroku_com,
大阪府,門真市議会,http://www03.gijiroku.com/voices2/,gijiroku_com,
大阪府,摂津市議会,https://ssp.kaigiroku.net/tenant/settsu/MinuteSearch.html,kaigiroku_ssp,settsu
大阪府,高石市議会,https://ssp.kaigiroku.net/tenant/takaishi/SpMinuteSearch.html,kaigiroku_ssp,takaishi
大阪府,藤井寺市議会,https://ssp.kaigiroku.net/tenant/fujiidera/SpMinuteSearch.html,kaigiroku_ssp,fujiidera
大阪府,東大阪市議会,https://higashiosaka.gijiroku.com/gikai/g08v_search.asp,gijiroku_com,
大阪府,泉南市議会,http://www.db-search.com/sennan-c/index.php/,dbsr,
大阪府,四條畷市議会,https://ssp.kaigiroku.net/tenant/shijonawate/SpMinuteSearch.html,kaigiroku_ssp,shijonawate
大阪府,交野市議会,https://ssp.kaigiroku.net/tenant/katano/SpMinuteSearch.html,kaigiroku_ssp,katano
大阪府,大阪狭山市議会,https://ssp.kaigiroku.net/tenant/osakasayama/SpMinuteSearch.html,kaigiroku_ssp,osakasayama
大阪府,阪南市議会,https://ssp.kaigiroku.net/tenant/hannan/SpMinuteSearch.html,kaigiroku_ssp,hannan
大阪府,豊能町議会,http://www.kensakusystem.jp/toyono/index.html,kensakusystem,
大阪府,能勢町議会,http://www.kensakusystem.jp/nose/index.html,kensakusystem,
兵庫県,兵庫県議会,http://www.kensakusystem.jp/hyogopref/index.html,kensakusystem,
兵庫県,神戸市議会,http://www.city.kobe.hyogo.dbsr.jp/index.php/,dbsr,
兵庫県,姫路市議会,http://himeji.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
兵庫県,姫路市議会,http://himeji.gijiroku.com/voices2/,gijiroku_com,
兵庫県,尼崎市議会,https://ssp.kaigiroku.net/tenant/amagasaki/SpMinuteSearch.html,kaigiroku_ssp,amagasaki
兵庫県,明石市議会,http://www.kensakusystem.jp/akashi/index.html,kensakusystem,
兵庫県,西宮市議会,http://nishi.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
兵庫県,西宮市議会,http://nishi.gijiroku.com/voices2/,gijiroku_com,
兵庫県,洲本市議会,http://www.kensakusystem.jp/sumoto/index.html,kensakusystem,
兵庫県,芦屋市議会,https://ssp.kaigiroku.net/tenant/ashiya/SpMinuteSearch.html,kaigiroku_ssp,ashiya
兵庫県,伊丹市議会,http://itami.gijiroku.com/voices/g07v_search.asp?Sflg=2,gijiroku_com,
兵庫県,伊丹市議会,http://itami.gijiroku.com/voices2/,gijiroku_com,
兵庫県,相生市議会,https://www.kensakusystem.jp/aioi-s/index.html,kensakusystem,
兵庫県,豊岡市議会,http://www.kensakusystem.jp/toyooka/index.html,kensakusystem,
兵庫県,加古川市議会,http://www.kensakusystem.jp/kakogawa/index.html,kensakusystem,
